hourOfDay,dayOfWeek,bayOccupied,recentAvgCurrent,sessionElapsedMin,historicalArrivalRate,arrivedWithinWindow,actualDurationMin
7,3,0,0.0,0.0,0.2,1,0.0
7,3,0,0.0,0.0,0.2,0,0.0
1,5,0,0.0,0.0,0.05,0,0.0
13,5,0,0.0,0.0,0.3,0,0.0
18,4,0,0.0,0.0,0.6,1,0.0
17,6,0,0.0,0.0,0.3,0,0.0
20,0,0,0.0,0.0,0.5,0,0.0
13,0,0,0.0,0.0,0.3,0,0.0
11,4,0,0.0,0.0,0.3,0,0.0
13,5,0,0.0,0.0,0.3,0,0.0
2,0,0,0.0,0.0,0.05,0,0.0
5,2,0,0.0,0.0,0.05,0,0.0
23,4,1,20.97,41.4,0.2,1,444.5
15,0,1,12.6,16.9,0.3,0,462.7
2,6,1,8.55,152.9,0.05,0,263.0
9,6,1,11.53,4.4,0.55,1,527.3
8,5,1,17.53,65.0,0.65,0,353.4
19,4,1,12.55,32.4,0.6,0,1083.0
1,3,0,0.0,0.0,0.05,0,0.0
19,2,1,12.06,22.1,0.6,1,670.1
22,5,1,12.77,57.2,0.2,0,308.4
19,5,0,0.0,0.0,0.6,0,0.0
20,1,1,17.43,3.8,0.6,1,227.0
19,0,1,13.66,118.3,0.5,0,99.2
12,3,0,0.0,0.0,0.3,1,0.0
10,5,0,0.0,0.0,0.65,0,0.0
16,0,1,18.7,81.5,0.3,0,75.7
1,5,1,15.22,34.4,0.05,0,873.7
10,0,1,19.54,117.6,0.55,1,296.9
13,6,0,0.0,0.0,0.3,0,0.0
10,6,1,21.55,51.3,0.55,0,278.4
21,5,1,12.74,9.2,0.6,1,591.9
3,6,0,0.0,0.0,0.05,0,0.0
11,0,1,22.12,62.6,0.3,0,399.9
18,5,1,12.87,61.7,0.6,0,438.4
8,4,1,17.9,42.7,0.65,1,413.3
22,4,0,0.0,0.0,0.2,0,0.0
11,2,0,0.0,0.0,0.3,0,0.0
12,6,1,17.63,36.8,0.3,0,730.8
11,3,0,0.0,0.0,0.3,0,0.0
1,4,0,0.0,0.0,0.05,1,0.0
3,5,0,0.0,0.0,0.05,0,0.0
23,6,0,0.0,0.0,0.2,0,0.0
3,3,0,0.0,0.0,0.05,0,0.0
8,5,1,16.84,1.7,0.65,1,515.2
16,4,1,16.38,11.6,0.3,1,375.5
13,2,0,0.0,0.0,0.3,1,0.0
15,3,1,20.46,172.2,0.3,0,334.8
2,2,0,0.0,0.0,0.05,0,0.0
20,4,1,14.72,39.4,0.6,0,224.1
7,4,0,0.0,0.0,0.2,0,0.0
20,6,1,16.72,33.9,0.5,0,81.8
5,2,0,0.0,0.0,0.05,0,0.0
0,1,0,0.0,0.0,0.05,0,0.0
20,5,0,0.0,0.0,0.6,1,0.0
6,2,0,0.0,0.0,0.2,0,0.0
2,5,0,0.0,0.0,0.05,0,0.0
8,4,1,15.76,3.6,0.65,1,341.9
3,6,0,0.0,0.0,0.05,0,0.0
6,3,1,16.96,2.7,0.2,0,218.4
5,6,0,0.0,0.0,0.05,0,0.0
1,6,0,0.0,0.0,0.05,0,0.0
13,3,1,9.5,73.3,0.3,0,354.3
12,1,0,0.0,0.0,0.3,1,0.0
23,4,0,0.0,0.0,0.2,0,0.0
23,4,0,0.0,0.0,0.2,0,0.0
1,3,0,0.0,0.0,0.05,0,0.0
3,6,0,0.0,0.0,0.05,0,0.0
2,1,0,0.0,0.0,0.05,0,0.0
14,4,1,15.64,91.9,0.3,1,388.2
17,4,0,0.0,0.0,0.3,0,0.0
8,1,1,11.43,10.3,0.65,0,1064.8
19,2,1,17.37,6.2,0.6,1,555.0
8,0,1,15.86,11.2,0.55,0,309.7
11,3,0,0.0,0.0,0.3,0,0.0
1,1,0,0.0,0.0,0.05,0,0.0
22,3,0,0.0,0.0,0.2,1,0.0
7,2,0,0.0,0.0,0.2,0,0.0
13,2,1,22.67,22.1,0.3,0,229.7
3,4,0,0.0,0.0,0.05,0,0.0
12,4,0,0.0,0.0,0.3,0,0.0
18,5,1,12.53,22.8,0.6,1,876.6
21,4,1,8.76,16.8,0.6,1,200.3
19,4,0,0.0,0.0,0.6,1,0.0
4,5,0,0.0,0.0,0.05,0,0.0
18,1,1,9.64,27.3,0.6,0,223.0
10,0,0,0.0,0.0,0.55,1,0.0
4,5,0,0.0,0.0,0.05,0,0.0
11,1,0,0.0,0.0,0.3,0,0.0
18,6,0,0.0,0.0,0.5,0,0.0
14,3,0,0.0,0.0,0.3,0,0.0
14,1,0,0.0,0.0,0.3,1,0.0
3,6,0,0.0,0.0,0.05,0,0.0
14,5,0,0.0,0.0,0.3,0,0.0
2,0,0,0.0,0.0,0.05,0,0.0
8,2,1,17.3,86.0,0.65,0,317.8
16,2,0,0.0,0.0,0.3,0,0.0
4,4,0,0.0,0.0,0.05,0,0.0
3,5,0,0.0,0.0,0.05,0,0.0
15,1,0,0.0,0.0,0.3,1,0.0
3,3,0,0.0,0.0,0.05,0,0.0
1,2,0,0.0,0.0,0.05,0,0.0
3,3,0,0.0,0.0,0.05,0,0.0
4,4,0,0.0,0.0,0.05,0,0.0
10,2,1,22.23,82.3,0.65,0,266.3
10,6,0,0.0,0.0,0.55,0,0.0
19,4,1,14.93,30.8,0.6,1,209.5
1,6,0,0.0,0.0,0.05,0,0.0
0,5,0,0.0,0.0,0.05,0,0.0
16,5,0,0.0,0.0,0.3,0,0.0
1,6,0,0.0,0.0,0.05,0,0.0
10,1,0,0.0,0.0,0.65,1,0.0
18,4,1,21.15,100.8,0.6,1,286.5
14,4,0,0.0,0.0,0.3,1,0.0
8,2,1,13.79,8.7,0.65,1,221.6
5,4,0,0.0,0.0,0.05,0,0.0
7,3,1,18.77,47.5,0.2,0,291.5
5,6,0,0.0,0.0,0.05,0,0.0
20,5,1,14.13,21.9,0.6,0,121.0
11,3,1,18.52,51.9,0.3,0,224.6
11,6,1,12.73,47.6,0.3,0,467.5
21,5,0,0.0,0.0,0.6,0,0.0
20,4,1,10.51,30.4,0.6,1,604.2
14,6,0,0.0,0.0,0.3,0,0.0
19,3,1,15.7,36.5,0.6,1,76.8
10,0,0,0.0,0.0,0.55,1,0.0
7,4,0,0.0,0.0,0.2,0,0.0
11,0,0,0.0,0.0,0.3,1,0.0
23,5,1,10.8,74.6,0.2,0,854.1
1,5,0,0.0,0.0,0.05,0,0.0
19,4,0,0.0,0.0,0.6,1,0.0
8,0,1,21.11,10.5,0.55,0,99.8
11,4,1,15.14,15.9,0.3,1,668.1
0,1,0,0.0,0.0,0.05,0,0.0
9,4,0,0.0,0.0,0.65,1,0.0
3,1,0,0.0,0.0,0.05,0,0.0
19,0,0,0.0,0.0,0.5,0,0.0
22,5,0,0.0,0.0,0.2,1,0.0
18,3,1,20.07,0.8,0.6,1,234.3
12,4,0,0.0,0.0,0.3,0,0.0
8,0,1,22.5,8.3,0.55,1,311.3
23,0,1,6.0,86.1,0.2,0,1566.2
14,0,0,0.0,0.0,0.3,1,0.0
14,1,0,0.0,0.0,0.3,0,0.0
2,3,0,0.0,0.0,0.05,0,0.0
1,5,0,0.0,0.0,0.05,0,0.0
16,6,0,0.0,0.0,0.3,0,0.0
17,6,0,0.0,0.0,0.3,0,0.0
17,5,0,0.0,0.0,0.3,0,0.0
7,5,0,0.0,0.0,0.2,1,0.0
9,1,0,0.0,0.0,0.65,1,0.0
20,1,0,0.0,0.0,0.6,0,0.0
15,1,0,0.0,0.0,0.3,1,0.0
8,0,1,16.12,44.2,0.55,1,341.6
19,3,0,0.0,0.0,0.6,1,0.0
10,3,0,0.0,0.0,0.65,1,0.0
21,0,1,22.23,88.7,0.5,0,562.4
22,3,0,0.0,0.0,0.2,0,0.0
6,3,1,15.47,29.9,0.2,0,437.0
17,5,0,0.0,0.0,0.3,1,0.0
2,1,0,0.0,0.0,0.05,0,0.0
8,1,1,8.98,110.8,0.65,1,721.9
23,5,0,0.0,0.0,0.2,0,0.0
0,3,0,0.0,0.0,0.05,0,0.0
13,1,0,0.0,0.0,0.3,1,0.0
16,4,1,18.18,135.8,0.3,0,632.1
5,6,0,0.0,0.0,0.05,0,0.0
19,4,1,14.75,21.5,0.6,0,340.0
18,2,0,0.0,0.0,0.6,1,0.0
18,5,0,0.0,0.0,0.6,1,0.0
3,2,0,0.0,0.0,0.05,0,0.0
4,5,0,0.0,0.0,0.05,0,0.0
17,0,0,0.0,0.0,0.3,1,0.0
19,6,0,0.0,0.0,0.5,0,0.0
9,5,1,17.24,81.8,0.65,1,576.4
20,3,0,0.0,0.0,0.6,0,0.0
21,5,1,9.45,5.1,0.6,0,1109.9
17,5,1,20.18,3.1,0.3,0,349.0
0,0,1,19.0,21.3,0.05,0,541.4
6,1,1,11.53,140.1,0.2,0,112.0
15,2,0,0.0,0.0,0.3,1,0.0
0,0,0,0.0,0.0,0.05,0,0.0
14,1,0,0.0,0.0,0.3,0,0.0
12,6,0,0.0,0.0,0.3,1,0.0
21,2,1,9.97,5.2,0.6,0,686.5
20,5,1,16.0,13.4,0.6,0,579.2
19,4,1,8.79,6.4,0.6,1,473.2
20,6,1,18.54,16.8,0.5,0,760.9
16,0,0,0.0,0.0,0.3,1,0.0
22,4,0,0.0,0.0,0.2,0,0.0
7,1,0,0.0,0.0,0.2,0,0.0
19,2,1,15.3,7.0,0.6,0,538.3
5,3,0,0.0,0.0,0.05,0,0.0
18,3,0,0.0,0.0,0.6,1,0.0
12,5,0,0.0,0.0,0.3,0,0.0
7,3,0,0.0,0.0,0.2,0,0.0
2,4,0,0.0,0.0,0.05,0,0.0
9,0,1,17.43,46.4,0.55,0,352.6
17,6,0,0.0,0.0,0.3,0,0.0
13,6,0,0.0,0.0,0.3,0,0.0
3,6,0,0.0,0.0,0.05,0,0.0
22,2,0,0.0,0.0,0.2,1,0.0
2,4,0,0.0,0.0,0.05,0,0.0
1,5,0,0.0,0.0,0.05,0,0.0
17,6,0,0.0,0.0,0.3,0,0.0
14,4,0,0.0,0.0,0.3,0,0.0
9,0,0,0.0,0.0,0.55,1,0.0
7,3,0,0.0,0.0,0.2,0,0.0
5,5,0,0.0,0.0,0.05,0,0.0
6,1,0,0.0,0.0,0.2,0,0.0
2,6,0,0.0,0.0,0.05,0,0.0
1,2,0,0.0,0.0,0.05,0,0.0
16,3,0,0.0,0.0,0.3,1,0.0
14,0,1,15.03,76.9,0.3,0,398.8
8,0,1,16.2,41.1,0.55,1,864.1
6,1,0,0.0,0.0,0.2,1,0.0
18,5,1,11.67,19.9,0.6,1,497.9
14,1,1,17.0,62.2,0.3,0,180.6
23,2,0,0.0,0.0,0.2,0,0.0
10,2,0,0.0,0.0,0.65,0,0.0
22,6,0,0.0,0.0,0.2,0,0.0
1,4,0,0.0,0.0,0.05,0,0.0
10,0,1,19.16,30.3,0.55,1,242.5
10,0,1,10.02,57.9,0.55,0,1053.8
14,3,0,0.0,0.0,0.3,1,0.0
18,2,1,15.21,41.2,0.6,0,172.1
21,2,1,15.69,12.5,0.6,1,195.3
14,1,1,17.03,2.4,0.3,1,396.5
15,2,0,0.0,0.0,0.3,1,0.0
10,1,1,14.69,12.1,0.65,0,128.0
2,5,0,0.0,0.0,0.05,0,0.0
15,4,0,0.0,0.0,0.3,1,0.0
16,3,1,18.78,76.6,0.3,0,328.6
14,0,0,0.0,0.0,0.3,1,0.0
9,5,1,17.05,39.0,0.65,1,160.3
2,0,0,0.0,0.0,0.05,0,0.0
15,3,0,0.0,0.0,0.3,0,0.0
14,6,1,18.36,10.0,0.3,0,211.2
22,5,1,13.53,99.5,0.2,0,734.2
22,3,1,12.41,25.9,0.2,0,477.9
17,4,0,0.0,0.0,0.3,0,0.0
20,5,1,6.0,113.3,0.6,1,362.6
15,5,0,0.0,0.0,0.3,0,0.0
7,2,0,0.0,0.0,0.2,1,0.0
18,1,1,17.7,69.8,0.6,1,409.8
6,0,1,15.91,7.3,0.2,0,150.3
0,0,0,0.0,0.0,0.05,0,0.0
22,6,0,0.0,0.0,0.2,0,0.0
16,2,0,0.0,0.0,0.3,1,0.0
5,3,0,0.0,0.0,0.05,0,0.0
13,0,1,16.5,27.9,0.3,0,394.1
20,4,1,16.04,0.2,0.6,0,169.4
14,6,0,0.0,0.0,0.3,0,0.0
23,2,0,0.0,0.0,0.2,0,0.0
20,5,1,16.31,46.5,0.6,0,208.5
13,0,0,0.0,0.0,0.3,1,0.0
21,6,1,16.65,4.1,0.5,0,585.3
18,4,1,16.08,48.6,0.6,0,605.6
15,5,1,12.61,7.9,0.3,0,870.7
12,3,0,0.0,0.0,0.3,1,0.0
6,1,0,0.0,0.0,0.2,0,0.0
22,2,0,0.0,0.0,0.2,0,0.0
18,2,1,16.62,39.9,0.6,1,74.8
2,5,0,0.0,0.0,0.05,0,0.0
16,3,0,0.0,0.0,0.3,1,0.0
21,1,1,10.22,69.0,0.6,1,361.9
18,5,1,19.22,32.4,0.6,0,114.7
7,2,0,0.0,0.0,0.2,0,0.0
21,4,1,15.25,41.8,0.6,1,457.1
21,0,0,0.0,0.0,0.5,0,0.0
3,4,0,0.0,0.0,0.05,0,0.0
4,1,0,0.0,0.0,0.05,0,0.0
11,0,0,0.0,0.0,0.3,0,0.0
16,1,1,19.9,40.3,0.3,1,279.8
1,3,0,0.0,0.0,0.05,0,0.0
13,5,0,0.0,0.0,0.3,0,0.0
21,0,1,12.03,79.6,0.5,0,793.5
5,3,0,0.0,0.0,0.05,0,0.0
15,4,0,0.0,0.0,0.3,1,0.0
12,0,1,9.93,16.3,0.3,0,312.6
19,2,1,22.6,48.8,0.6,1,564.2
16,3,1,16.68,44.0,0.3,1,577.6
22,0,0,0.0,0.0,0.2,0,0.0
15,0,0,0.0,0.0,0.3,0,0.0
22,6,1,19.22,42.7,0.2,0,428.6
8,5,1,12.48,18.0,0.65,0,633.5
22,6,0,0.0,0.0,0.2,0,0.0
10,3,1,13.32,66.2,0.65,1,113.9
18,5,0,0.0,0.0,0.6,0,0.0
11,0,0,0.0,0.0,0.3,0,0.0
17,3,0,0.0,0.0,0.3,0,0.0
23,3,0,0.0,0.0,0.2,0,0.0
7,1,1,20.88,1.5,0.2,0,213.5
0,2,0,0.0,0.0,0.05,0,0.0
18,0,1,26.67,15.9,0.5,0,235.1
13,2,0,0.0,0.0,0.3,0,0.0
9,6,0,0.0,0.0,0.55,0,0.0
9,5,1,13.27,1.1,0.65,0,703.7
14,2,1,21.27,60.6,0.3,0,504.0
5,0,0,0.0,0.0,0.05,0,0.0
7,1,0,0.0,0.0,0.2,0,0.0
21,3,1,15.31,62.0,0.6,0,116.2
15,0,0,0.0,0.0,0.3,1,0.0
20,3,1,22.5,147.5,0.6,1,0.0
15,0,0,0.0,0.0,0.3,1,0.0
20,3,1,12.75,103.8,0.6,0,416.7
2,6,0,0.0,0.0,0.05,0,0.0
4,0,0,0.0,0.0,0.05,0,0.0
23,6,0,0.0,0.0,0.2,0,0.0
1,0,0,0.0,0.0,0.05,0,0.0
13,6,0,0.0,0.0,0.3,0,0.0
6,4,0,0.0,0.0,0.2,0,0.0
14,0,0,0.0,0.0,0.3,0,0.0
10,5,1,14.66,10.6,0.65,0,532.9
22,6,1,14.87,14.0,0.2,0,432.1
18,4,0,0.0,0.0,0.6,1,0.0
9,2,1,13.19,163.1,0.65,0,79.8
10,6,1,13.93,21.1,0.55,0,470.2
10,2,1,19.1,54.9,0.65,0,444.2
22,5,1,14.19,40.7,0.2,0,646.9
6,6,1,21.49,63.0,0.2,0,262.9
6,6,0,0.0,0.0,0.2,0,0.0
11,2,0,0.0,0.0,0.3,1,0.0
15,6,0,0.0,0.0,0.3,1,0.0
3,2,0,0.0,0.0,0.05,0,0.0
9,5,1,17.64,36.7,0.65,0,387.0
8,3,1,23.52,127.1,0.65,1,0.0
20,3,1,13.09,2.0,0.6,1,585.1
9,0,1,13.36,33.1,0.55,1,946.9
7,6,0,0.0,0.0,0.2,1,0.0
22,1,0,0.0,0.0,0.2,0,0.0
11,1,1,20.77,7.4,0.3,1,623.2
13,0,0,0.0,0.0,0.3,0,0.0
8,4,1,16.2,20.1,0.65,0,533.2
6,1,0,0.0,0.0,0.2,0,0.0
23,4,0,0.0,0.0,0.2,0,0.0
9,1,1,20.82,86.1,0.65,0,542.5
22,3,1,21.07,64.6,0.2,0,362.7
12,6,1,9.64,59.9,0.3,0,387.8
4,1,0,0.0,0.0,0.05,0,0.0
9,1,1,14.05,54.5,0.65,1,201.7
8,1,1,15.62,240.0,0.65,1,659.9
6,2,0,0.0,0.0,0.2,0,0.0
19,4,1,14.38,8.3,0.6,0,141.3
0,1,0,0.0,0.0,0.05,0,0.0
2,1,0,0.0,0.0,0.05,0,0.0
11,5,0,0.0,0.0,0.3,1,0.0
18,1,1,9.26,36.9,0.6,1,1236.7
1,0,1,16.05,10.2,0.05,0,633.8
5,6,0,0.0,0.0,0.05,0,0.0
10,3,1,15.35,80.7,0.65,1,38.6
7,3,0,0.0,0.0,0.2,0,0.0
0,0,0,0.0,0.0,0.05,0,0.0
3,3,0,0.0,0.0,0.05,0,0.0
12,5,1,13.81,240.0,0.3,0,0.0
1,3,0,0.0,0.0,0.05,0,0.0
7,3,1,13.62,10.6,0.2,0,400.1
17,4,1,18.12,85.2,0.3,0,185.1
1,0,0,0.0,0.0,0.05,0,0.0
3,5,0,0.0,0.0,0.05,0,0.0
17,6,1,16.99,5.1,0.3,0,455.2
14,4,0,0.0,0.0,0.3,0,0.0
13,5,0,0.0,0.0,0.3,1,0.0
8,4,1,7.96,131.3,0.65,0,331.5
2,2,0,0.0,0.0,0.05,0,0.0
6,0,0,0.0,0.0,0.2,0,0.0
12,1,0,0.0,0.0,0.3,1,0.0
5,3,0,0.0,0.0,0.05,0,0.0
3,4,1,24.24,95.9,0.05,0,110.1
23,1,0,0.0,0.0,0.2,1,0.0
23,5,1,15.88,69.3,0.2,1,238.0
18,1,1,21.38,56.5,0.6,0,608.5
9,5,1,17.79,8.2,0.65,1,340.0
15,6,0,0.0,0.0,0.3,1,0.0
11,6,1,16.63,8.6,0.3,0,332.2
9,5,1,13.22,13.8,0.65,0,148.6
4,4,0,0.0,0.0,0.05,0,0.0
0,1,1,12.32,21.5,0.05,0,465.9
8,2,1,19.88,84.7,0.65,1,404.6
6,2,1,15.96,51.8,0.2,0,214.9
6,2,1,20.1,4.5,0.2,0,422.6
20,4,1,17.79,17.1,0.6,1,260.9
9,5,1,15.48,186.5,0.65,0,26.5
19,6,1,19.33,99.7,0.5,0,302.7
2,4,0,0.0,0.0,0.05,0,0.0
5,5,0,0.0,0.0,0.05,0,0.0
19,1,1,17.53,94.9,0.6,1,163.5
0,4,0,0.0,0.0,0.05,0,0.0
11,0,0,0.0,0.0,0.3,1,0.0
2,3,0,0.0,0.0,0.05,0,0.0
4,2,0,0.0,0.0,0.05,0,0.0
3,5,0,0.0,0.0,0.05,0,0.0
6,5,0,0.0,0.0,0.2,1,0.0
7,0,1,12.18,54.7,0.2,0,301.4
17,1,0,0.0,0.0,0.3,0,0.0
7,6,0,0.0,0.0,0.2,0,0.0
23,4,1,14.85,37.0,0.2,0,667.8
13,2,0,0.0,0.0,0.3,1,0.0
1,4,0,0.0,0.0,0.05,0,0.0
13,2,0,0.0,0.0,0.3,1,0.0
22,4,0,0.0,0.0,0.2,0,0.0
16,2,0,0.0,0.0,0.3,0,0.0
14,4,1,13.59,92.2,0.3,0,153.6
6,3,0,0.0,0.0,0.2,0,0.0
16,0,1,11.83,7.7,0.3,1,798.0
7,2,1,17.79,2.4,0.2,0,169.6
15,0,0,0.0,0.0,0.3,0,0.0
19,2,1,17.99,138.6,0.6,1,401.9
12,4,1,14.98,4.2,0.3,0,375.9
4,1,0,0.0,0.0,0.05,0,0.0
19,6,1,15.66,159.5,0.5,0,406.0
5,5,0,0.0,0.0,0.05,0,0.0
12,4,0,0.0,0.0,0.3,0,0.0
6,2,1,6.0,24.1,0.2,0,1519.7
1,2,0,0.0,0.0,0.05,0,0.0
2,4,1,20.28,1.0,0.05,0,134.5
20,6,0,0.0,0.0,0.5,1,0.0
15,0,0,0.0,0.0,0.3,1,0.0
22,1,0,0.0,0.0,0.2,1,0.0
9,5,0,0.0,0.0,0.65,1,0.0
20,4,0,0.0,0.0,0.6,1,0.0
9,4,0,0.0,0.0,0.65,1,0.0
14,0,0,0.0,0.0,0.3,0,0.0
9,6,1,17.88,8.2,0.55,1,619.6
19,1,1,12.79,42.8,0.6,1,328.5
11,3,0,0.0,0.0,0.3,0,0.0
13,3,0,0.0,0.0,0.3,0,0.0
1,2,0,0.0,0.0,0.05,0,0.0
0,0,0,0.0,0.0,0.05,0,0.0
2,4,0,0.0,0.0,0.05,0,0.0
15,2,1,15.23,135.5,0.3,0,471.2
10,3,1,15.82,26.0,0.65,1,362.8
20,1,1,7.75,55.3,0.6,0,279.8
17,5,0,0.0,0.0,0.3,1,0.0
20,0,1,16.41,77.6,0.5,1,109.6
6,1,0,0.0,0.0,0.2,0,0.0
3,0,1,6.63,5.7,0.05,0,542.5
3,5,0,0.0,0.0,0.05,0,0.0
15,3,0,0.0,0.0,0.3,0,0.0
20,2,1,17.05,65.0,0.6,1,518.3
4,1,0,0.0,0.0,0.05,0,0.0
0,5,0,0.0,0.0,0.05,0,0.0
20,0,1,15.36,72.3,0.5,0,535.2
4,2,0,0.0,0.0,0.05,0,0.0
16,5,1,15.35,15.2,0.3,0,840.7
3,1,0,0.0,0.0,0.05,0,0.0
7,2,0,0.0,0.0,0.2,0,0.0
20,2,0,0.0,0.0,0.6,1,0.0
18,0,0,0.0,0.0,0.5,0,0.0
18,3,0,0.0,0.0,0.6,1,0.0
18,2,1,12.28,54.7,0.6,1,340.4
15,6,1,7.88,49.9,0.3,0,623.7
2,1,0,0.0,0.0,0.05,0,0.0
16,1,1,18.0,13.6,0.3,1,390.9
17,3,0,0.0,0.0,0.3,1,0.0
5,0,0,0.0,0.0,0.05,0,0.0
12,3,1,9.38,114.8,0.3,0,979.5
12,0,1,13.37,25.8,0.3,0,725.1
9,5,0,0.0,0.0,0.65,0,0.0
9,6,1,22.18,11.1,0.55,0,328.6
18,3,0,0.0,0.0,0.6,1,0.0
1,1,0,0.0,0.0,0.05,0,0.0
4,0,0,0.0,0.0,0.05,0,0.0
0,1,0,0.0,0.0,0.05,0,0.0
4,5,0,0.0,0.0,0.05,0,0.0
23,2,0,0.0,0.0,0.2,0,0.0
1,4,0,0.0,0.0,0.05,0,0.0
5,2,0,0.0,0.0,0.05,0,0.0
15,4,0,0.0,0.0,0.3,0,0.0
7,1,0,0.0,0.0,0.2,0,0.0
3,0,0,0.0,0.0,0.05,0,0.0
20,1,0,0.0,0.0,0.6,0,0.0
11,3,1,12.31,1.8,0.3,0,1066.2
7,4,0,0.0,0.0,0.2,0,0.0
22,6,0,0.0,0.0,0.2,0,0.0
22,1,0,0.0,0.0,0.2,0,0.0
7,0,0,0.0,0.0,0.2,0,0.0
6,4,0,0.0,0.0,0.2,0,0.0
6,3,0,0.0,0.0,0.2,0,0.0
1,1,0,0.0,0.0,0.05,0,0.0
16,0,0,0.0,0.0,0.3,1,0.0
14,2,0,0.0,0.0,0.3,1,0.0
8,3,1,17.17,115.2,0.65,1,26.3
7,2,0,0.0,0.0,0.2,0,0.0
16,1,1,15.03,156.1,0.3,0,165.5
0,0,0,0.0,0.0,0.05,0,0.0
12,2,0,0.0,0.0,0.3,1,0.0
6,4,0,0.0,0.0,0.2,1,0.0
19,6,0,0.0,0.0,0.5,1,0.0
22,5,0,0.0,0.0,0.2,0,0.0
0,4,0,0.0,0.0,0.05,0,0.0
17,0,1,14.71,1.9,0.3,0,604.2
17,6,0,0.0,0.0,0.3,1,0.0
18,3,1,21.86,8.9,0.6,1,336.1
15,6,1,22.79,20.4,0.3,1,231.5
9,5,1,16.69,9.9,0.65,0,190.4
7,2,0,0.0,0.0,0.2,0,0.0
18,0,1,13.76,8.7,0.5,1,173.4
9,5,1,19.68,36.9,0.65,1,646.3
13,6,0,0.0,0.0,0.3,1,0.0
15,6,0,0.0,0.0,0.3,1,0.0
12,1,0,0.0,0.0,0.3,0,0.0
8,4,1,12.9,134.7,0.65,0,736.0
20,6,1,19.02,86.7,0.5,1,86.3
17,3,0,0.0,0.0,0.3,0,0.0
16,6,0,0.0,0.0,0.3,1,0.0
18,1,1,14.98,159.0,0.6,0,0.0
12,5,0,0.0,0.0,0.3,1,0.0
20,3,1,18.97,65.3,0.6,1,506.3
12,1,0,0.0,0.0,0.3,0,0.0
4,4,0,0.0,0.0,0.05,0,0.0
20,0,1,13.82,97.0,0.5,0,478.2
9,5,1,17.02,216.4,0.65,0,458.6
6,6,1,18.66,33.6,0.2,0,406.2
18,3,0,0.0,0.0,0.6,1,0.0
0,6,1,17.48,12.7,0.05,0,223.2
9,6,1,23.18,11.1,0.55,0,570.4
8,3,0,0.0,0.0,0.65,1,0.0
4,5,0,0.0,0.0,0.05,0,0.0
1,6,0,0.0,0.0,0.05,0,0.0
19,0,1,16.38,57.4,0.5,1,114.3
21,4,0,0.0,0.0,0.6,1,0.0
18,5,1,13.92,20.9,0.6,1,351.0
4,0,0,0.0,0.0,0.05,0,0.0
8,6,0,0.0,0.0,0.55,1,0.0
8,0,0,0.0,0.0,0.55,1,0.0
8,2,1,8.19,48.7,0.65,1,979.4
6,6,0,0.0,0.0,0.2,0,0.0
6,0,0,0.0,0.0,0.2,0,0.0
18,3,0,0.0,0.0,0.6,1,0.0
1,6,0,0.0,0.0,0.05,0,0.0
16,4,0,0.0,0.0,0.3,0,0.0
0,3,0,0.0,0.0,0.05,0,0.0
19,3,1,20.68,60.7,0.6,1,92.8
7,1,0,0.0,0.0,0.2,0,0.0
21,6,1,8.93,28.1,0.5,1,512.0
0,5,0,0.0,0.0,0.05,0,0.0
7,6,0,0.0,0.0,0.2,0,0.0
17,3,0,0.0,0.0,0.3,0,0.0
11,6,1,21.98,0.5,0.3,0,74.4
8,0,1,15.8,11.2,0.55,0,468.2
21,6,1,16.86,9.3,0.5,0,293.3
14,5,0,0.0,0.0,0.3,0,0.0
16,4,0,0.0,0.0,0.3,0,0.0
17,6,1,20.1,26.2,0.3,0,112.1
14,6,0,0.0,0.0,0.3,0,0.0
11,3,0,0.0,0.0,0.3,1,0.0
6,6,0,0.0,0.0,0.2,0,0.0
5,4,0,0.0,0.0,0.05,0,0.0
14,4,0,0.0,0.0,0.3,1,0.0
5,0,0,0.0,0.0,0.05,0,0.0
0,6,0,0.0,0.0,0.05,0,0.0
20,1,1,17.47,23.0,0.6,1,347.0
5,4,0,0.0,0.0,0.05,0,0.0
15,0,1,14.21,70.0,0.3,0,260.6
16,0,1,13.99,82.5,0.3,1,80.9
8,0,1,12.46,9.0,0.55,0,383.1
23,4,0,0.0,0.0,0.2,0,0.0
22,3,0,0.0,0.0,0.2,1,0.0
12,2,0,0.0,0.0,0.3,1,0.0
23,3,0,0.0,0.0,0.2,0,0.0
16,1,1,19.73,5.7,0.3,0,388.6
21,4,1,13.71,29.5,0.6,1,413.9
14,6,1,13.98,26.4,0.3,0,443.8
14,1,1,18.77,0.0,0.3,0,579.1
4,6,0,0.0,0.0,0.05,0,0.0
0,4,0,0.0,0.0,0.05,0,0.0
7,1,1,18.44,67.8,0.2,0,645.3
18,4,0,0.0,0.0,0.6,1,0.0
3,4,0,0.0,0.0,0.05,0,0.0
22,6,0,0.0,0.0,0.2,1,0.0
12,2,0,0.0,0.0,0.3,1,0.0
15,4,1,16.54,45.1,0.3,0,105.5
23,1,0,0.0,0.0,0.2,0,0.0
19,6,0,0.0,0.0,0.5,1,0.0
18,3,0,0.0,0.0,0.6,1,0.0
8,4,1,21.61,28.6,0.65,0,353.1
13,5,0,0.0,0.0,0.3,1,0.0
11,3,0,0.0,0.0,0.3,1,0.0
13,4,1,14.13,28.1,0.3,0,387.6
